user_id,rank,business_id,distance_km
28865092,3,1955718,0.33131402157898693
28865092,4,394424078,0.4046632324514403
28865092,5,843425825,0.4381654528040457
28865092,6,250163192,0.5379031881792412
28865092,7,413178933,0.6383519704474835
28865092,8,213577078,0.7370728694422543
28865092,9,103023895,0.8670909448056898
28865092,10,578550632348215,0.8808326423743696
28865092,11,221089668422192,0.8873220442638485
28865092,12,996207809,0.8927260021521127
28865092,13,6002548,0.9004922430228844
28865092,14,617966325059875,0.9128076921370551
28865092,15,248465236,0.917844209387805
28865092,16,11319716,0.9183652724149738
28865092,17,705386387,0.920438259201683
28865092,18,241362815,0.9251053982527271
28865092,19,3127132,0.9297291515133771
28865092,20,611481538,0.9325488510968145
28884004,1,279973,0.0016319769587440924
28884004,2,16391358,0.06946535086568012
28884004,3,2759276,0.10670397332299006
28884004,4,310387290,0.12895996981592764
28884004,5,35235238,0.1466544050826589
28884004,6,134961039919952,0.1466544050826589
28884004,7,117466732196943,0.1756865631062319
28884004,8,709568685854487,0.17693585702807538
28884004,9,10498137,0.19193592489417663
28884004,10,460747747,0.34308497690167167
28884004,11,251923428,0.41377294368421197
28884004,12,82474849,0.5021367622633229
28884004,13,659586124191405,0.5065215902578083
28884004,14,143828,0.5796594374793178
28884004,15,1640356,0.6739880134502195
28884004,16,611512209,0.6854501025336451
28884004,17,454780394,0.6954378211727923
28884004,18,440715622,0.7147876993930052
28884004,19,521050077,0.7910830063356377
28884004,20,1008772793,0.832250672019641
29507700,1,1016952917,0.06178050845295995
29507700,2,164144550674032,0.0788861063313532
29507700,3,1244126472264244,0.11694392912005734
29507700,4,48351199,0.14577098009902678
29507700,5,75509641,0.21704040632587718
29507700,6,14491617,0.24058420316777132
29507700,7,236906182,0.24419972474906365
29507700,8,761897167,0.24635804175782391
29507700,9,488410600,0.2705303461483786
29507700,10,686119918256290,0.2797043490443008
29507700,11,277667392,0.2820486701992658
29507700,12,394430149,0.28297657704099
29507700,13,1452247,0.29993733238190873
29507700,14,125189484849816,0.38649096057436083
29507700,15,278062320,0.4141324470742231
29507700,16,302332233,0.4146647923361053
29507700,17,579153954,0.4252287528985241
29507700,18,7295151,0.5130371034417964
